listing_id,price_egp,area_value,bedrooms,bathrooms,property_type,category,furnished,completion_status,payment_method,city,district,subdistrict,lat,lon,listing_level,images_count,price_per_sqm,total_rooms,location_popularity,investment_score,log_price,is_premium_listing,data_completeness
EGY100381,4471000.0,139.2,4,4,Apartment,For Sale,Unfurnished,Under Construction,Installments,Dokki,Mesaha,Mesaha Zone 1,30.061933,31.195675,Standard,3,32119.25,8,0.063,3.18,15.313122878879703,0,1.0
EGY100382,10132000.0,427.3,4,4,Villa,For Sale,Semi-Furnished,Under Construction,Cash or Installments,6th October,Zizinia,Zizinia Zone 1,29.980615,30.918585,Standard,10,23711.68,8,0.1095,4.65,16.131209388800894,0,1.0
EGY100383,3154000.0,171.2,4,4,Duplex,For Sale,Furnished,Under Construction,Installments,Alexandria,Mandara,Mandara Zone 1,31.159798,29.913493,Premium,17,18422.9,8,0.086,7.1,14.964182363562776,1,1.0
EGY100384,15498000.0,392.2,5,5,Villa,For Sale,Furnished,Ready to Move,Installments,Dokki,Dokki Center,Dokki Center Zone 2,30.026648,31.217669,Standard,8,39515.55,10,0.063,4.36,16.556221605830487,0,1.0
EGY100385,6769000.0,237.9,4,4,Twin House,For Sale,Semi-Furnished,Ready to Move,Installments,Giza,Haram,Haram Zone 2,30.069741,31.221787,Featured,19,28453.13,8,0.082,5.9,15.727864071223042,0,1.0
EGY100386,11000.0,294.2,4,5,Villa,For Rent,Furnished,Off Plan,Cash or Installments,Maadi,Maadi Degla,Maadi Degla Zone 3,29.982932,31.233764,Premium,22,37.39,9,0.073,7.26,9.305741456739435,1,1.0
EGY100387,4832000.0,103.8,3,3,Apartment,For Sale,Unfurnished,Ready to Move,Installments,New Cairo,Rehab City,Rehab City Zone 3,30.049217,31.459893,Standard,7,46551.06,6,0.195,4.98,15.39077122555041,0,1.0
EGY100388,2869000.0,153.4,2,3,Chalet,For Sale,Semi-Furnished,Ready to Move,Installments,Giza,Mohandeseen,Mohandeseen Zone 1,30.075357,31.21583,Standard,3,18702.74,5,0.082,4.52,14.869474443516944,0,1.0
EGY100389,7045000.0,294.0,3,3,Townhouse,For Sale,Furnished,Off Plan,Installments,Giza,Haram,Haram Zone 1,29.951033,31.192387,Standard,18,23962.59,6,0.082,4.37,15.76782884525955,0,1.0
EGY100390,9501000.0,385.2,3,4,Villa,For Sale,Unfurnished,Under Construction,Cash or Installments,Ain Sokhna,Mountain View Sokhna,Mountain View Sokhna Zone 1,29.615297,32.365494,Standard,22,24665.11,7,0.043,3.77,16.06690771944096,0,1.0
EGY100391,3238000.0,101.9,2,1,Apartment,For Sale,Unfurnished,Under Construction,Installments,Heliopolis,Roxy,Roxy Zone 1,30.112521,31.351705,Standard,19,31776.25,3,0.071,3.65,14.990466722052282,0,1.0
EGY100392,6000.0,143.9,3,4,Apartment,For Rent,Unfurnished,Off Plan,Installments,Zamalek,Gezira,Gezira Zone 3,30.0789,31.183393,Standard,1,41.7,7,0.047,3.4,8.699681400989514,0,1.0
EGY100393,6000.0,225.8,5,5,Villa,For Rent,Furnished,Under Construction,Cash,Giza,Mohandeseen,Mohandeseen Zone 3,30.015549,31.223583,Premium,19,26.57,10,0.082,7.76,8.699681400989514,1,1.0
EGY100394,7000.0,260.5,3,2,Villa,For Rent,Furnished,Under Construction,Installments,Maadi,Sarayat,Sarayat Zone 2,29.966758,31.307373,Featured,19,26.87,5,0.073,6.44,8.853808274977197,0,1.0
EGY100395,2632000.0,111.1,3,3,Chalet,For Sale,Furnished,Ready to Move,Installments,North Coast,Sidi Abd El Rahman,Sidi Abd El Rahman Zone 2,31.013589,28.289546,Standard,13,23690.37,6,0.047,4.65,14.783254951366482,0,1.0
EGY100396,2555000.0,160.5,3,3,Apartment,For Sale,Unfurnished,Ready to Move,Cash,Alexandria,Mandara,Mandara Zone 2,31.221293,30.002699,Featured,16,15919.0,6,0.086,5.8,14.753563173009297,0,1.0
EGY100397,1047000.0,60.3,0,1,Studio,For Sale,Semi-Furnished,Off Plan,Installments,Heliopolis,Roxy,Roxy Zone 1,30.121229,31.302042,Standard,20,17363.18,1,0.071,3.94,13.861440444962055,0,1.0
EGY100398,3000.0,115.0,1,1,Apartment,For Rent,Unfurnished,Off Plan,Installments,Giza,Mohandeseen,Mohandeseen Zone 1,30.05591,31.186657,Featured,16,26.09,2,0.082,5.18,8.006700845440367,0,1.0
EGY100399,500000.0,46.0,0,1,Studio,For Sale,Unfurnished,Ready to Move,Installments,Giza,Haram,Haram Zone 2,30.032559,31.185572,Standard,16,10869.57,1,0.082,4.7,13.122365377402328,0,1.0
EGY100400,10000.0,229.0,3,2,Penthouse,For Rent,Semi-Furnished,Ready to Move,Cash or Installments,New Cairo,Rehab City,Rehab City Zone 2,30.090827,31.470101,Standard,19,43.67,5,0.195,7.14,9.210440366976517,0,1.0
EGY100401,2861000.0,122.8,3,4,Apartment,For Sale,Furnished,Off Plan,Cash,Alexandria,Gleem,Gleem Zone 3,31.178478,29.909662,Standard,1,23298.05,7,0.086,3.9,14.866682121560324,0,1.0
EGY100402,3000.0,109.5,3,3,Apartment,For Rent,Unfurnished,Under Construction,Installments,Nasr City,Nasr City North,Nasr City North Zone 2,30.001818,31.3567,Standard,5,27.4,6,0.088,4.49,8.006700845440367,0,1.0
EGY100403,3444000.0,111.3,2,3,Apartment,For Sale,Furnished,Ready to Move,Installments,Alexandria,Smouha,Smouha Zone 3,31.210124,29.912101,Standard,20,30943.4,5,0.086,5.14,15.052144434889764,0,1.0
EGY100404,6330000.0,158.2,1,1,Apartment,For Sale,Unfurnished,Ready to Move,Installments,Maadi,Sarayat,Sarayat Zone 1,29.993692,31.271618,Standard,24,40012.64,2,0.073,4.0,15.66081095209823,0,1.0
EGY100405,12201000.0,418.7,6,6,Villa,For Sale,Furnished,Under Construction,Installments,Alexandria,Mandara,Mandara Zone 3,31.183432,29.887086,Featured,11,29140.2,12,0.086,5.72,16.317028555517965,0,1.0
EGY100406,10485000.0,175.0,2,2,Apartment,For Sale,Furnished,Ready to Move,Installments,Zamalek,Gezira,Gezira Zone 3,30.122568,31.218675,Featured,17,59914.29,4,0.047,4.58,16.1654563176925,0,1.0
EGY100407,5000.0,184.4,1,1,Apartment,For Rent,Semi-Furnished,Ready to Move,Installments,New Cairo,5th Settlement,5th Settlement Zone 3,29.977976,31.422202,Featured,6,27.11,2,0.195,7.57,8.517393171418904,0,1.0
EGY100408,4000.0,116.8,1,2,Apartment,For Rent,Furnished,Under Construction,Installments,Alexandria,Gleem,Gleem Zone 2,31.185695,29.96905,Standard,11,34.25,3,0.086,5.25,8.294299608857235,0,1.0
EGY100409,2421000.0,51.7,0,1,Studio,For Sale,Unfurnished,Ready to Move,Installments,New Cairo,Mostakbal City,Mostakbal City Zone 3,30.011853,31.484934,Premium,22,46827.85,1,0.195,7.28,14.699691648972568,1,1.0
EGY100410,4000.0,99.2,3,3,Chalet,For Rent,Furnished,Ready to Move,Cash or Installments,Maadi,Sarayat,Sarayat Zone 2,29.925018,31.277803,Premium,24,40.32,6,0.073,8.1,8.294299608857235,1,1.0
EGY100411,5000.0,135.1,2,3,Apartment,For Rent,Furnished,Under Construction,Cash,North Coast,Hacienda Bay,Hacienda Bay Zone 3,31.041639,28.307928,Premium,16,37.01,5,0.047,6.99,8.517393171418904,1,1.0
EGY100412,3000.0,101.4,4,5,Apartment,For Rent,Furnished,Ready to Move,Installments,North Coast,Hacienda Bay,Hacienda Bay Zone 1,31.013724,28.301702,Featured,19,29.59,9,0.047,6.71,8.006700845440367,0,1.0
EGY100413,10000.0,331.5,5,5,Townhouse,For Rent,Unfurnished,Ready to Move,Installments,Nasr City,Nasr City North,Nasr City North Zone 1,30.102911,31.323136,Standard,13,30.17,10,0.088,5.38,9.210440366976517,0,1.0
EGY100414,3000.0,127.4,3,3,Chalet,For Rent,Semi-Furnished,Under Construction,Installments,6th October,Juhayna,Juhayna Zone 1,29.988764,30.963831,Standard,18,23.55,6,0.1095,5.57,8.006700845440367,0,1.0
EGY100415,3000.0,73.3,4,5,Apartment,For Rent,Furnished,Under Construction,Cash,Heliopolis,Korba,Korba Zone 3,30.015944,31.356643,Featured,17,40.93,9,0.071,6.51,8.006700845440367,0,1.0
EGY100416,3000.0,142.5,2,2,Apartment,For Rent,Semi-Furnished,Under Construction,Installments,Maadi,Old Maadi,Old Maadi Zone 1,29.913254,31.302568,Standard,14,21.05,4,0.073,4.87,8.006700845440367,0,1.0
EGY100417,10000.0,270.7,5,6,Duplex,For Rent,Unfurnished,Ready to Move,Installments,Maadi,Sarayat,Sarayat Zone 1,29.968986,31.242712,Premium,15,36.94,11,0.073,7.3,9.210440366976517,1,1.0
EGY100418,4000.0,143.4,1,1,Apartment,For Rent,Furnished,Under Construction,Installments,6th October,Juhayna,Juhayna Zone 2,29.978943,30.925534,Premium,4,27.89,2,0.1095,7.27,8.294299608857235,1,1.0
EGY100419,2383000.0,136.2,4,4,Apartment,For Sale,Unfurnished,Ready to Move,Installments,Giza,Haram,Haram Zone 2,30.060428,31.222072,Featured,23,17496.33,8,0.082,6.03,14.6838711757199,0,1.0
EGY100420,10000.0,340.2,6,6,Villa,For Rent,Furnished,Under Construction,Installments,Giza,Faisal,Faisal Zone 2,30.00485,31.242955,Premium,6,29.39,12,0.082,7.39,9.210440366976517,1,1.0
EGY100421,7000.0,236.3,3,2,Penthouse,For Rent,Unfurnished,Under Construction,Cash or Installments,Giza,Haram,Haram Zone 3,30.023184,31.248039,Premium,14,29.62,5,0.082,6.68,8.853808274977197,1,1.0
EGY100422,6093000.0,140.2,2,1,Apartment,For Sale,Unfurnished,Ready to Move,Installments,New Cairo,Madinaty,Madinaty Zone 1,30.009952,31.454256,Standard,2,43459.34,3,0.195,4.78,15.622651293353382,0,1.0
EGY100423,9002000.0,288.5,3,2,Villa,For Sale,Furnished,Ready to Move,Installments,Nasr City,Nasr City North,Nasr City North Zone 2,30.075643,31.370109,Featured,4,31202.77,5,0.088,5.6,16.012957443921433,0,1.0
EGY100424,10139000.0,273.7,3,4,Twin House,For Sale,Unfurnished,Ready to Move,Cash,New Cairo,Rehab City,Rehab City Zone 2,30.083558,31.483125,Featured,19,37044.21,7,0.195,6.73,16.131900030563767,0,1.0
EGY100425,3511000.0,105.8,3,3,Apartment,For Sale,Semi-Furnished,Ready to Move,Cash or Installments,Nasr City,Nasr City North,Nasr City North Zone 2,30.082041,31.384416,Featured,20,33185.26,6,0.088,5.79,15.071411739969669,0,1.0
EGY100426,12589000.0,367.0,4,4,Villa,For Sale,Furnished,Under Construction,Installments,Heliopolis,Roxy,Roxy Zone 2,30.071244,31.318252,Standard,4,34302.45,8,0.071,3.96,16.34833405418282,0,1.0
EGY100427,3000.0,50.6,0,1,Studio,For Rent,Furnished,Ready to Move,Cash or Installments,Alexandria,Stanley,Stanley Zone 1,31.132416,29.930079,Standard,17,59.29,1,0.086,5.82,8.006700845440367,0,1.0
EGY100428,2933000.0,117.0,2,2,Chalet,For Sale,Unfurnished,Under Construction,Installments,Maadi,Sarayat,Sarayat Zone 3,30.002275,31.245377,Featured,6,25068.38,4,0.073,4.47,14.891536688907365,0,1.0
EGY100429,17000.0,424.3,6,5,Villa,For Rent,Unfurnished,Ready to Move,Installments,New Cairo,Rehab City,Rehab City Zone 3,29.995927,31.438964,Standard,20,40.07,11,0.195,7.08,9.741027444837728,0,1.0
EGY100430,10000.0,235.8,5,5,Duplex,For Rent,Semi-Furnished,Under Construction,Installments,New Cairo,5th Settlement,5th Settlement Zone 3,30.042068,31.50963,Standard,24,42.41,10,0.195,7.07,9.210440366976517,0,1.0
EGY100431,3684000.0,143.0,4,3,Apartment,For Sale,Furnished,Ready to Move,Installments,Giza,Mohandeseen,Mohandeseen Zone 1,30.051897,31.175024,Featured,22,25762.24,7,0.082,6.4,15.11950994780138,0,1.0
EGY100432,3585000.0,134.5,2,1,Apartment,For Sale,Unfurnished,Ready to Move,Cash or Installments,6th October,Palm Hills,Palm Hills Zone 1,29.927632,30.910752,Standard,8,26654.28,3,0.1095,4.38,15.092269310955846,0,1.0
EGY100433,8087000.0,412.6,6,6,Villa,For Sale,Unfurnished,Under Construction,Installments,New Cairo,5th Settlement,5th Settlement Zone 2,30.039432,31.494378,Standard,7,19600.1,12,0.195,5.61,15.9057685157332,0,1.0
EGY100434,2996000.0,127.5,2,2,Apartment,For Sale,Semi-Furnished,Off Plan,Installments,New Cairo,5th Settlement,5th Settlement Zone 1,30.045035,31.470333,Featured,11,23498.04,4,0.195,6.2,14.912788957397563,0,1.0
EGY100435,1143000.0,61.3,0,1,Studio,For Sale,Unfurnished,Under Construction,Cash,Dokki,Mesaha,Mesaha Zone 1,29.991562,31.212556,Featured,7,18646.0,1,0.063,4.45,13.949167817667204,0,1.0
EGY100436,5836000.0,137.9,3,3,Apartment,For Sale,Furnished,Ready to Move,Installments,New Cairo,Madinaty,Madinaty Zone 3,30.014077,31.438401,Standard,23,42320.52,6,0.195,6.37,15.579556359975038,0,1.0
EGY100437,6000.0,395.1,6,7,Villa,For Rent,Semi-Furnished,Ready to Move,Installments,Alexandria,Stanley,Stanley Zone 1,31.140202,29.95902,Featured,14,15.19,13,0.086,6.87,8.699681400989514,0,1.0
EGY100438,1845000.0,145.4,2,3,Apartment,For Sale,Unfurnished,Ready to Move,Installments,Dokki,Batal Ahmed Square,Batal Ahmed Square Zone 2,30.038946,31.194675,Premium,16,12689.13,5,0.063,6.56,14.427990377462038,1,1.0
EGY100439,7000.0,144.7,3,3,Penthouse,For Rent,Semi-Furnished,Ready to Move,Installments,New Cairo,5th Settlement,5th Settlement Zone 2,30.073738,31.497063,Premium,24,48.38,6,0.195,9.36,8.853808274977197,1,1.0
EGY100440,3000.0,53.3,0,1,Studio,For Rent,Unfurnished,Under Construction,Installments,New Cairo,Rehab City,Rehab City Zone 2,30.014871,31.451765,Standard,18,56.29,1,0.195,6.14,8.006700845440367,0,1.0
EGY100441,9129000.0,259.7,5,4,Villa,For Sale,Semi-Furnished,Under Construction,Installments,Ain Sokhna,Porto Sokhna,Porto Sokhna Zone 3,29.544101,32.380532,Featured,13,35152.1,9,0.043,4.57,16.026966827088234,0,1.0
EGY100442,3000.0,85.4,3,3,Apartment,For Rent,Unfurnished,Ready to Move,Cash,Zamalek,Zamalek South,Zamalek South Zone 3,30.070128,31.217264,Standard,21,35.13,6,0.047,4.96,8.006700845440367,0,1.0
EGY100443,6000.0,137.6,2,1,Apartment,For Rent,Unfurnished,Under Construction,Cash or Installments,Zamalek,Zamalek South,Zamalek South Zone 2,30.048816,31.209454,Standard,5,43.6,3,0.047,3.82,8.699681400989514,0,1.0
EGY100444,5370000.0,283.4,5,4,Twin House,For Sale,Furnished,Ready to Move,Installments,Giza,Agouza,Agouza Zone 3,29.977029,31.2639,Standard,4,18948.48,9,0.082,5.07,15.49633865270477,0,1.0
EGY100445,4562000.0,96.5,1,1,Apartment,For Sale,Furnished,Off Plan,Installments,North Coast,Sidi Abd El Rahman,Sidi Abd El Rahman Zone 3,31.060401,28.279447,Standard,18,47274.61,2,0.047,3.03,15.333271901028551,0,1.0
EGY100446,9000.0,376.4,5,6,Villa,For Rent,Furnished,Under Construction,Installments,Ain Sokhna,Mountain View Sokhna,Mountain View Sokhna Zone 2,29.625927,32.268774,Featured,22,23.91,11,0.043,6.4,9.105090961257085,0,1.0
EGY100447,1537000.0,102.7,4,3,Apartment,For Sale,Semi-Furnished,Under Construction,Installments,Giza,Mohandeseen,Mohandeseen Zone 3,30.003169,31.136156,Standard,21,14965.92,7,0.082,4.9,14.245343673138608,0,1.0
EGY100448,4402000.0,118.4,1,1,Apartment,For Sale,Unfurnished,Ready to Move,Cash,Zamalek,Zamalek North,Zamalek North Zone 1,30.032491,31.226324,Featured,8,37179.05,2,0.047,4.19,15.297569768237986,0,1.0
EGY100449,2256000.0,93.3,2,2,Apartment,For Sale,Unfurnished,Under Construction,Cash,New Cairo,5th Settlement,5th Settlement Zone 1,30.045621,31.437614,Standard,24,24180.06,4,0.195,5.73,14.629104334862399,0,1.0
EGY100450,3000.0,42.6,0,1,Studio,For Rent,Semi-Furnished,Ready to Move,Cash or Installments,Giza,Haram,Haram Zone 1,30.046494,31.138222,Standard,23,70.42,1,0.082,5.63,8.006700845440367,0,1.0
EGY100451,4350000.0,136.4,4,5,Apartment,For Sale,Furnished,Ready to Move,Installments,Nasr City,Nasr City North,Nasr City North Zone 1,30.085603,31.36707,Featured,10,31891.5,9,0.088,5.95,15.285686632949897,0,1.0
EGY100452,5822000.0,158.3,3,4,Chalet,For Sale,Semi-Furnished,Under Construction,Cash,Heliopolis,Almaza,Almaza Zone 2,30.090606,31.344737,Premium,13,36778.27,7,0.071,5.8,15.577154575049972,1,1.0
EGY100453,1711000.0,139.6,4,5,Apartment,For Sale,Unfurnished,Off Plan,Installments,Alexandria,Gleem,Gleem Zone 1,31.169688,29.901134,Standard,10,12256.45,9,0.086,3.93,14.352589137327696,0,1.0
EGY100454,7964000.0,271.7,4,5,Twin House,For Sale,Furnished,Under Construction,Cash,New Cairo,Mostakbal City,Mostakbal City Zone 2,30.015566,31.443697,Standard,20,29311.74,9,0.195,6.34,15.89044206973126,0,1.0
EGY100455,2901000.0,111.4,2,3,Apartment,For Sale,Unfurnished,Under Construction,Cash or Installments,Nasr City,Nasr City South,Nasr City South Zone 3,30.022731,31.278976,Standard,4,26041.29,5,0.088,3.61,14.880566407812204,0,1.0
EGY100456,5627000.0,136.8,4,4,Apartment,For Sale,Unfurnished,Under Construction,Cash,New Cairo,5th Settlement,5th Settlement Zone 3,30.005678,31.415701,Featured,20,41133.04,8,0.195,6.23,15.54308717612999,0,1.0
EGY100457,12000.0,366.7,4,3,Villa,For Rent,Furnished,Ready to Move,Cash or Installments,Heliopolis,Almaza,Almaza Zone 2,30.091736,31.332032,Standard,3,32.72,7,0.071,5.39,9.392745258631441,0,1.0
EGY100458,3000.0,143.4,3,3,Apartment,For Rent,Semi-Furnished,Ready to Move,Cash or Installments,New Cairo,Madinaty,Madinaty Zone 2,30.060345,31.470382,Featured,3,20.92,6,0.195,7.63,8.006700845440367,0,1.0
EGY100459,1485000.0,150.7,1,1,Apartment,For Sale,Unfurnished,Ready to Move,Cash,New Cairo,5th Settlement,5th Settlement Zone 3,29.99977,31.469965,Featured,12,9854.01,2,0.195,7.12,14.210926003619385,0,1.0
EGY100460,17882000.0,334.1,4,5,Villa,For Sale,Unfurnished,Ready to Move,Cash,New Cairo,Rehab City,Rehab City Zone 2,30.027224,31.4709,Standard,8,53522.9,9,0.195,4.92,16.699305234199556,0,1.0
EGY100461,5403000.0,191.1,3,2,Apartment,For Sale,Furnished,Ready to Move,Installments,6th October,Palm Hills,Palm Hills Zone 1,29.945451,30.943846,Standard,5,28273.16,5,0.1095,5.01,15.502465097908548,0,1.0
EGY100462,4548000.0,131.1,3,3,Penthouse,For Sale,Unfurnished,Ready to Move,Cash,Giza,Mohandeseen,Mohandeseen Zone 2,29.976365,31.139979,Featured,2,34691.08,6,0.082,4.68,15.330198353729408,0,1.0
EGY100463,4180000.0,134.8,4,4,Apartment,For Sale,Unfurnished,Ready to Move,Cash,6th October,Juhayna,Juhayna Zone 2,29.935225,30.985392,Featured,2,31008.9,8,0.1095,5.24,15.24582204373536,0,1.0
EGY100464,12000.0,388.3,3,4,Townhouse,For Rent,Semi-Furnished,Under Construction,Installments,Ain Sokhna,Mountain View Sokhna,Mountain View Sokhna Zone 1,29.566621,32.369323,Featured,12,30.9,7,0.043,5.53,9.392745258631441,0,1.0
EGY100465,1727000.0,59.0,0,1,Studio,For Sale,Semi-Furnished,Ready to Move,Installments,Zamalek,Zamalek North,Zamalek North Zone 1,30.046057,31.205025,Standard,11,29271.19,1,0.047,3.85,14.361896936167444,0,1.0
EGY100466,5711000.0,152.7,1,1,Apartment,For Sale,Furnished,Under Construction,Cash,Maadi,Laselky,Laselky Zone 3,29.923725,31.242443,Standard,14,37400.13,2,0.073,3.98,15.557904872747667,0,1.0
EGY100467,3000.0,157.7,2,2,Apartment,For Rent,Unfurnished,Off Plan,Cash,Alexandria,Stanley,Stanley Zone 1,31.208041,29.869522,Featured,1,19.02,4,0.086,4.79,8.006700845440367,0,1.0
EGY100468,8000.0,249.0,5,6,Townhouse,For Rent,Furnished,Ready to Move,Installments,Sheikh Zayed,Allegria,Allegria Zone 2,30.043088,30.923749,Featured,10,32.13,11,0.0955,7.12,8.987321812850125,0,1.0
EGY100469,11268000.0,341.9,5,5,Villa,For Sale,Semi-Furnished,Ready to Move,Cash,Ain Sokhna,Stella Di Mare,Stella Di Mare Zone 3,29.563146,32.348235,Featured,20,32957.0,10,0.043,5.37,16.23747749672529,0,1.0
EGY100470,6192000.0,204.2,4,4,Duplex,For Sale,Semi-Furnished,Ready to Move,Cash or Installments,New Cairo,5th Settlement,5th Settlement Zone 3,30.063171,31.460593,Standard,16,30323.21,8,0.195,6.23,15.638768855750396,0,1.0
EGY100471,6000.0,136.3,4,4,Apartment,For Rent,Unfurnished,Ready to Move,Installments,Ain Sokhna,Mountain View Sokhna,Mountain View Sokhna Zone 2,29.592731,32.3183,Standard,24,44.02,8,0.043,5.09,8.699681400989514,0,1.0
EGY100472,6070000.0,126.7,3,3,Apartment,For Sale,Unfurnished,Ready to Move,Cash or Installments,New Cairo,5th Settlement,5th Settlement Zone 1,30.04825,31.489212,Standard,23,47908.45,6,0.195,5.49,15.618869327780313,0,1.0
EGY100473,2324000.0,115.4,2,1,Apartment,For Sale,Unfurnished,Off Plan,Installments,Alexandria,Smouha,Smouha Zone 1,31.186567,30.022426,Standard,21,20138.65,3,0.086,3.82,14.658800827246445,0,1.0
EGY100474,3000.0,122.9,1,1,Apartment,For Rent,Unfurnished,Under Construction,Installments,Nasr City,Al Ahly,Al Ahly Zone 2,30.076645,31.354131,Featured,8,24.41,2,0.088,5.43,8.006700845440367,0,1.0
EGY100475,5039000.0,206.1,3,4,Chalet,For Sale,Furnished,Under Construction,Cash,Ain Sokhna,Mountain View Sokhna,Mountain View Sokhna Zone 3,29.566217,32.305379,Premium,11,24449.3,7,0.043,6.09,15.43271840611479,1,1.0
EGY100476,3706000.0,108.0,2,2,Apartment,For Sale,Unfurnished,Ready to Move,Cash,New Cairo,Mostakbal City,Mostakbal City Zone 2,30.021619,31.469895,Standard,4,34314.81,4,0.195,5.17,15.12546395566011,0,1.0
EGY100477,2529000.0,102.0,3,3,Apartment,For Sale,Furnished,Ready to Move,Cash,Nasr City,Nasr City North,Nasr City North Zone 2,30.100397,31.37331,Standard,16,24794.12,6,0.088,5.26,14.74333492106523,0,1.0
EGY100478,18000.0,411.1,4,5,Villa,For Rent,Furnished,Under Construction,Cash,Ain Sokhna,Porto Sokhna,Porto Sokhna Zone 1,29.629408,32.42697,Premium,12,43.78,9,0.043,6.96,9.798182590890704,1,1.0
EGY100479,2932000.0,112.0,1,1,Apartment,For Sale,Unfurnished,Under Construction,Installments,Nasr City,Nasr City South,Nasr City South Zone 3,30.075028,31.30053,Standard,13,26178.57,2,0.088,3.79,14.891195683052741,0,1.0
EGY100480,2815000.0,,4,5,Penthouse,For Sale,Furnished,Ready to Move,Cash or Installments,6th October,Dream Land,Dream Land Zone 1,29.911108,30.946689,Standard,19,,9,0.1095,5.84,14.85047317479565,0,0.88
EGY100481,3034000.0,92.7,3,3,Chalet,For Sale,Semi-Furnished,Under Construction,Cash or Installments,Dokki,Batal Ahmed Square,Batal Ahmed Square Zone 2,30.044363,31.251919,Standard,9,32729.23,6,0.063,3.64,14.92539276848845,0,1.0
EGY100482,5347000.0,166.1,3,3,Apartment,For Sale,Furnished,Ready to Move,Installments,Heliopolis,Korba,Korba Zone 3,30.048451,31.317708,Standard,22,32191.45,6,0.071,5.01,15.49204640095161,0,1.0
EGY100483,6000.0,360.9,5,5,Duplex,For Rent,Semi-Furnished,Under Construction,Installments,6th October,Juhayna,Juhayna Zone 1,30.0216,30.958955,Standard,19,16.63,10,0.1095,5.78,8.699681400989514,0,1.0
EGY100484,3000.0,107.1,4,5,Apartment,For Rent,Semi-Furnished,Ready to Move,Installments,6th October,Dream Land,Dream Land Zone 1,29.888325,30.953576,Standard,2,28.01,9,0.1095,5.59,8.006700845440367,0,1.0
EGY100485,2802000.0,168.9,1,1,Apartment,For Sale,Furnished,Ready to Move,Cash or Installments,Alexandria,Smouha,Smouha Zone 3,31.192134,29.92599,Standard,23,16589.7,2,0.086,5.56,14.845844362766963,0,1.0
EGY100486,19888000.0,351.6,6,5,Villa,For Sale,Semi-Furnished,Ready to Move,Installments,New Cairo,Madinaty,Madinaty Zone 1,30.030538,31.457494,Featured,22,56564.28,11,0.195,6.75,16.805627143014206,0,1.0
